"Date","Price","Open","High","Low","Vol.","Change %"
"12-02-2024","1,318.80","1,318.40","1,331.00","1,311.10","1.15M","0.59%"
"09-02-2024","1,311.05","1,317.00","1,321.45","1,305.95","1.09M","0.14%"
"08-02-2024","1,309.25","1,326.00","1,329.65","1,302.00","2.31M","-0.66%"
"07-02-2024","1,318.00","1,351.50","1,358.70","1,314.05","2.00M","-2.45%"
"06-02-2024","1,351.05","1,330.00","1,362.40","1,328.10","2.71M","1.37%"
"05-02-2024","1,332.75","1,345.80","1,353.10","1,328.00","953.92K","-0.40%"
"02-02-2024","1,338.10","1,323.50","1,354.00","1,323.05","1.84M","1.95%"
"01-02-2024","1,312.50","1,330.00","1,336.35","1,309.75","2.29M","-1.59%"
"31-01-2024","1,333.65","1,318.10","1,336.00","1,312.30","1.80M","1.20%"
"30-01-2024","1,317.85","1,323.95","1,340.95","1,315.00","2.29M","0.27%"
"29-01-2024","1,314.35","1,338.00","1,338.00","1,311.00","2.50M","-0.58%"
"25-01-2024","1,322.05","1,348.00","1,356.35","1,312.05","8.42M","-6.10%"
"24-01-2024","1,407.95","1,372.95","1,410.50","1,365.55","2.01M","3.02%"
"23-01-2024","1,366.65","1,396.50","1,416.30","1,356.75","2.68M","-1.37%"
"20-01-2024","1,385.60","1,405.00","1,406.20","1,376.00","1.00M","-0.31%"
"19-01-2024","1,389.90","1,373.90","1,397.85","1,355.00","4.46M","2.56%"
"18-01-2024","1,355.15","1,326.70","1,369.50","1,306.00","4.53M","2.14%"
"17-01-2024","1,326.75","1,306.00","1,334.50","1,305.25","2.31M","0.48%"
"16-01-2024","1,320.40","1,330.10","1,332.20","1,310.50","1.88M","-1.29%"
"15-01-2024","1,337.65","1,335.00","1,401.50","1,333.85","6.01M","2.26%"
"12-01-2024","1,308.05","1,271.80","1,311.75","1,267.00","5.02M","4.69%"
"11-01-2024","1,249.40","1,240.90","1,261.80","1,240.90","930.49K","0.68%"
"10-01-2024","1,240.90","1,236.50","1,246.45","1,228.30","808.64K","0.42%"
"09-01-2024","1,235.65","1,240.55","1,251.20","1,232.60","994.44K","0.55%"
"08-01-2024","1,228.95","1,250.20","1,254.25","1,221.40","1.32M","-1.55%"
"05-01-2024","1,248.30","1,254.90","1,271.85","1,245.55","1.76M","0.06%"
"04-01-2024","1,247.50","1,250.10","1,254.70","1,231.70","3.36M","0.27%"
"03-01-2024","1,244.20","1,265.00","1,274.00","1,240.00","2.23M","-2.65%"
"02-01-2024","1,278.10","1,298.00","1,299.10","1,272.85","1.62M","-1.47%"
"01-01-2024","1,297.15","1,273.00","1,303.80","1,265.25","1.78M","1.93%"
"29-12-2023","1,272.65","1,285.95","1,291.95","1,268.10","1.19M","-1.03%"
"28-12-2023","1,285.95","1,285.00","1,289.00","1,270.55","2.28M","0.45%"
"27-12-2023","1,280.15","1,287.90","1,291.50","1,267.25","1.58M","-0.14%"
"26-12-2023","1,282.00","1,275.00","1,288.75","1,260.55","1.72M","0.54%"
"22-12-2023","1,275.15","1,260.00","1,280.90","1,242.50","2.30M","2.00%"
"21-12-2023","1,250.10","1,232.00","1,258.55","1,226.00","3.34M","0.12%"
"20-12-2023","1,248.60","1,291.00","1,314.00","1,238.20","2.86M","-2.56%"
"19-12-2023","1,281.45","1,300.00","1,300.95","1,269.20","1.72M","-0.80%"
"18-12-2023","1,291.75","1,305.00","1,333.05","1,286.45","2.67M","-1.10%"
"15-12-2023","1,306.10","1,270.00","1,324.80","1,262.50","5.90M","3.27%"
"14-12-2023","1,264.70","1,235.00","1,269.80","1,230.15","5.29M","4.00%"
"13-12-2023","1,216.10","1,226.00","1,233.95","1,197.05","3.03M","-0.82%"
"12-12-2023","1,226.15","1,237.95","1,245.00","1,218.65","1.11M","-0.58%"
"11-12-2023","1,233.30","1,231.00","1,240.50","1,225.30","1.56M","0.65%"
"08-12-2023","1,225.30","1,230.00","1,237.95","1,217.25","2.64M","0.17%"
"07-12-2023","1,223.25","1,226.00","1,231.00","1,220.10","1.08M","-0.16%"
"06-12-2023","1,225.20","1,223.00","1,247.00","1,218.65","2.64M","0.38%"
"05-12-2023","1,220.60","1,224.00","1,226.25","1,208.85","1.50M","-0.27%"
"04-12-2023","1,223.90","1,238.00","1,249.20","1,218.00","1.58M","0.27%"
"01-12-2023","1,220.55","1,226.80","1,226.80","1,211.55","1.02M","-0.03%"
"30-11-2023","1,220.95","1,222.00","1,228.30","1,208.70","2.98M","-0.06%"
"29-11-2023","1,221.70","1,207.00","1,234.60","1,206.65","1.90M","1.61%"
"28-11-2023","1,202.40","1,195.10","1,209.00","1,186.00","910.80K","0.38%"
"24-11-2023","1,197.85","1,212.05","1,214.95","1,195.10","884.92K","-1.08%"
"23-11-2023","1,210.90","1,215.00","1,220.90","1,206.95","651.64K","-0.37%"
"22-11-2023","1,215.40","1,205.00","1,218.00","1,204.00","750.62K","0.90%"
"21-11-2023","1,204.50","1,219.95","1,221.15","1,200.40","1.13M","-0.60%"
"20-11-2023","1,211.80","1,204.90","1,222.50","1,202.75","1.08M","0.75%"
"17-11-2023","1,202.75","1,212.20","1,213.95","1,198.00","1.18M","-0.37%"
"16-11-2023","1,207.20","1,175.00","1,214.95","1,167.40","2.29M","2.85%"
"15-11-2023","1,173.75","1,145.00","1,178.85","1,143.50","2.82M","3.75%"
"13-11-2023","1,131.35","1,140.60","1,142.15","1,128.00","435.54K","-0.78%"
"12-11-2023","1,140.30","1,146.00","1,147.00","1,140.00","86.32K","0.19%"
"10-11-2023","1,138.15","1,122.00","1,139.75","1,121.50","706.81K","1.26%"
"09-11-2023","1,123.95","1,140.00","1,141.00","1,117.20","6.04M","-1.33%"
"08-11-2023","1,139.15","1,151.75","1,152.85","1,137.05","806.16K","-0.86%"
"07-11-2023","1,149.00","1,142.00","1,150.30","1,136.55","902.48K","0.60%"
"06-11-2023","1,142.15","1,137.50","1,144.80","1,134.35","572.33K","0.80%"
"03-11-2023","1,133.10","1,124.00","1,136.00","1,116.00","1.11M","1.58%"
"02-11-2023","1,115.50","1,125.00","1,130.00","1,113.80","2.49M","-0.85%"
"01-11-2023","1,125.10","1,130.95","1,138.00","1,119.95","1.29M","-0.71%"
"31-10-2023","1,133.15","1,126.90","1,137.15","1,115.55","1.19M","0.55%"
"30-10-2023","1,126.90","1,120.55","1,138.90","1,115.50","2.26M","0.57%"
"27-10-2023","1,120.55","1,119.95","1,125.95","1,114.05","1.38M","0.46%"
"26-10-2023","1,115.45","1,100.05","1,120.00","1,098.15","7.10M","-2.34%"
"25-10-2023","1,142.15","1,162.00","1,165.90","1,136.50","1.56M","-1.19%"
"23-10-2023","1,155.95","1,164.10","1,170.95","1,151.55","1.20M","-1.26%"
"20-10-2023","1,170.70","1,170.00","1,176.00","1,148.40","2.96M","-0.12%"
"19-10-2023","1,172.15","1,170.55","1,185.45","1,167.80","3.11M","-1.26%"
"18-10-2023","1,187.10","1,200.00","1,202.00","1,178.05","2.34M","-0.88%"
"17-10-2023","1,197.60","1,190.00","1,203.00","1,188.45","1.16M","1.10%"
"16-10-2023","1,184.60","1,195.30","1,198.25","1,180.80","2.64M","-0.80%"
"13-10-2023","1,194.10","1,187.00","1,202.95","1,180.00","3.27M","-0.39%"
"12-10-2023","1,198.75","1,232.00","1,232.00","1,189.30","2.45M","-2.67%"
"11-10-2023","1,231.60","1,230.10","1,238.90","1,222.00","1.62M","0.31%"
"10-10-2023","1,227.75","1,215.20","1,231.45","1,213.00","1.50M","1.25%"
"09-10-2023","1,212.65","1,203.25","1,227.75","1,202.15","1.45M","-0.35%"
"06-10-2023","1,216.90","1,207.00","1,223.00","1,205.00","1.45M","0.94%"
"05-10-2023","1,205.60","1,214.00","1,223.95","1,199.50","2.50M","0.05%"
"04-10-2023","1,205.00","1,210.00","1,215.50","1,186.05","2.34M","-0.92%"
"03-10-2023","1,216.20","1,220.60","1,230.70","1,212.55","1.62M","-0.54%"
"29-09-2023","1,222.80","1,224.00","1,231.65","1,210.00","2.86M","-0.54%"
"28-09-2023","1,229.50","1,274.05","1,274.05","1,222.00","6.57M","-4.59%"
"27-09-2023","1,288.65","1,269.95","1,293.90","1,264.00","1.57M","0.50%"
"26-09-2023","1,282.30","1,300.00","1,303.05","1,279.15","1.14M","-1.32%"
"25-09-2023","1,299.45","1,305.35","1,314.40","1,296.05","2.10M","-0.45%"
"22-09-2023","1,305.35","1,290.05","1,320.00","1,284.00","3.25M","1.06%"
"21-09-2023","1,291.65","1,275.95","1,296.00","1,265.90","2.96M","1.36%"
"20-09-2023","1,274.35","1,282.00","1,289.15","1,269.05","2.84M","-1.20%"
"18-09-2023","1,289.80","1,301.00","1,302.00","1,283.00","1.97M","-0.79%"
"15-09-2023","1,300.05","1,278.20","1,303.70","1,274.00","4.32M","1.58%"
"14-09-2023","1,279.85","1,262.00","1,289.35","1,262.00","3.29M","1.54%"
"13-09-2023","1,260.40","1,260.30","1,268.75","1,253.90","1.20M","-0.44%"
"12-09-2023","1,266.00","1,271.80","1,283.80","1,251.55","2.34M","-0.22%"
"11-09-2023","1,268.85","1,265.00","1,275.00","1,263.50","1.29M","0.47%"
"08-09-2023","1,262.95","1,272.00","1,278.00","1,259.05","1.73M","-0.50%"
"07-09-2023","1,269.25","1,248.95","1,274.85","1,238.65","2.55M","1.63%"
"06-09-2023","1,248.95","1,254.55","1,259.60","1,235.85","1.75M","-0.45%"
"05-09-2023","1,254.55","1,258.75","1,266.60","1,248.65","2.20M","-0.18%"
"04-09-2023","1,256.75","1,235.00","1,266.00","1,225.55","3.47M","2.34%"
"01-09-2023","1,228.05","1,205.00","1,229.90","1,204.05","1.69M","2.17%"
"31-08-2023","1,201.95","1,199.00","1,214.50","1,198.00","2.82M","0.40%"
"30-08-2023","1,197.20","1,207.95","1,221.60","1,194.55","2.02M","-0.07%"
"29-08-2023","1,198.00","1,192.40","1,207.90","1,188.25","1.42M","1.12%"
"28-08-2023","1,184.75","1,189.55","1,196.30","1,182.30","950.01K","-0.40%"
"25-08-2023","1,189.50","1,190.00","1,197.20","1,178.45","1.21M","-0.80%"
"24-08-2023","1,199.10","1,206.20","1,216.50","1,196.70","1.22M","-0.16%"
"23-08-2023","1,201.00","1,213.20","1,218.85","1,199.20","1.57M","-1.01%"
"22-08-2023","1,213.20","1,218.85","1,223.00","1,209.25","1.00M","-0.46%"
"21-08-2023","1,218.85","1,205.00","1,224.00","1,204.35","1.18M","0.66%"
"18-08-2023","1,210.80","1,225.95","1,225.95","1,205.15","1.79M","-1.70%"
"17-08-2023","1,231.75","1,225.00","1,233.90","1,214.55","2.64M","0.32%"
"16-08-2023","1,227.85","1,221.00","1,239.00","1,220.00","2.34M","0.66%"
"14-08-2023","1,219.75","1,212.10","1,221.20","1,203.00","1.84M","-0.06%"
"11-08-2023","1,220.45","1,235.80","1,250.35","1,215.30","2.93M","-1.24%"
"10-08-2023","1,235.80","1,220.00","1,239.20","1,215.60","3.72M","0.64%"
"09-08-2023","1,228.00","1,206.95","1,236.50","1,200.20","3.40M","1.87%"
"08-08-2023","1,205.40","1,186.00","1,208.90","1,175.10","5.14M","1.84%"
"07-08-2023","1,183.65","1,180.00","1,192.85","1,172.10","1.69M","0.72%"
"04-08-2023","1,175.20","1,153.95","1,181.85","1,142.80","3.58M","2.84%"
"03-08-2023","1,142.80","1,140.00","1,146.95","1,121.30","2.35M","-0.25%"
"02-08-2023","1,145.65","1,143.00","1,152.60","1,125.60","2.36M","0.19%"
"01-08-2023","1,143.50","1,120.00","1,154.50","1,119.90","3.81M","2.51%"
"31-07-2023","1,115.50","1,095.00","1,119.00","1,087.15","4.77M","2.24%"
"28-07-2023","1,091.05","1,100.00","1,100.00","1,085.05","4.24M","-0.80%"
"27-07-2023","1,099.90","1,111.00","1,125.00","1,082.30","17.59M","-3.79%"
"26-07-2023","1,143.20","1,158.00","1,167.00","1,139.45","3.17M","-1.15%"
"25-07-2023","1,156.50","1,164.00","1,164.70","1,145.00","2.56M","-0.46%"
"24-07-2023","1,161.85","1,196.50","1,203.95","1,155.25","2.67M","-2.78%"
"21-07-2023","1,195.10","1,199.50","1,217.95","1,181.00","5.03M","-4.62%"
"20-07-2023","1,252.95","1,245.00","1,255.50","1,235.60","2.00M","0.66%"
"19-07-2023","1,244.70","1,255.00","1,261.70","1,231.10","2.29M","-0.23%"
"18-07-2023","1,247.55","1,243.00","1,258.40","1,225.00","2.67M","0.41%"
"17-07-2023","1,242.40","1,235.90","1,270.75","1,220.65","4.88M","1.12%"
"14-07-2023","1,228.65","1,183.95","1,232.00","1,183.00","6.03M","4.54%"
"13-07-2023","1,175.25","1,159.40","1,191.90","1,153.50","3.22M","1.37%"
"12-07-2023","1,159.40","1,166.00","1,169.00","1,153.45","1.27M","-0.18%"
"11-07-2023","1,161.45","1,154.65","1,166.20","1,145.10","1.21M","1.25%"
"10-07-2023","1,147.15","1,159.95","1,159.95","1,135.60","2.09M","-0.77%"
"07-07-2023","1,156.00","1,170.00","1,184.30","1,151.25","2.26M","-1.97%"
"06-07-2023","1,179.25","1,175.00","1,184.00","1,162.00","2.52M","0.36%"
"05-07-2023","1,175.00","1,150.80","1,184.95","1,146.50","3.73M","2.35%"
"04-07-2023","1,148.00","1,123.55","1,156.00","1,120.10","2.77M","2.37%"
"03-07-2023","1,121.45","1,136.00","1,136.90","1,115.10","1.90M","-0.83%"
"30-06-2023","1,130.85","1,114.65","1,132.50","1,110.60","2.48M","2.05%"
"28-06-2023","1,108.10","1,120.00","1,126.95","1,104.70","1.88M","-1.04%"
"27-06-2023","1,119.70","1,109.00","1,121.00","1,106.70","1.23M","0.70%"
"26-06-2023","1,111.90","1,112.20","1,126.00","1,108.30","1.43M","-0.32%"
"23-06-2023","1,115.50","1,114.00","1,118.00","1,094.05","3.49M","-0.32%"
"22-06-2023","1,119.05","1,116.90","1,126.25","1,110.40","2.36M","-0.08%"
"21-06-2023","1,119.90","1,107.35","1,120.75","1,104.10","1.99M","1.13%"
"20-06-2023","1,107.35","1,093.60","1,110.95","1,088.20","3.32M","1.26%"
"19-06-2023","1,093.60","1,079.00","1,095.80","1,074.05","2.19M","1.52%"
"16-06-2023","1,077.20","1,083.50","1,086.95","1,071.45","4.39M","-0.40%"
"15-06-2023","1,081.50","1,078.95","1,083.50","1,069.35","1.39M","0.36%"
"14-06-2023","1,077.60","1,080.00","1,084.95","1,071.05","1.32M","-0.17%"
"13-06-2023","1,079.40","1,079.55","1,087.90","1,075.40","1.85M","0.43%"
"12-06-2023","1,074.75","1,066.00","1,079.00","1,062.15","1.77M","1.10%"
"09-06-2023","1,063.05","1,079.00","1,079.00","1,060.10","2.78M","-0.77%"
"08-06-2023","1,071.30","1,101.00","1,101.50","1,069.00","4.05M","-2.23%"
"07-06-2023","1,095.70","1,095.00","1,099.00","1,084.20","2.09M","0.87%"
"06-06-2023","1,086.25","1,100.00","1,102.00","1,071.55","3.28M","-2.08%"
"05-06-2023","1,109.35","1,124.10","1,134.55","1,107.50","1.75M","-1.22%"
"02-06-2023","1,123.10","1,128.00","1,139.20","1,117.60","1.91M","0.21%"
"01-06-2023","1,120.80","1,122.00","1,136.70","1,117.60","1.41M","0.47%"
"31-05-2023","1,115.55","1,098.40","1,127.45","1,096.00","7.60M","1.56%"
"30-05-2023","1,098.40","1,115.00","1,120.80","1,095.00","2.82M","-1.40%"
"29-05-2023","1,114.05","1,128.05","1,128.05","1,110.10","1.43M","-0.06%"
"26-05-2023","1,114.75","1,099.00","1,120.40","1,099.00","2.10M","1.52%"
"25-05-2023","1,098.10","1,097.00","1,100.00","1,081.55","1.20M","-0.06%"
"24-05-2023","1,098.75","1,085.25","1,103.35","1,085.00","1.78M","0.76%"
"23-05-2023","1,090.50","1,104.00","1,119.20","1,086.40","1.41M","-1.26%"
"22-05-2023","1,104.45","1,072.00","1,110.45","1,070.10","3.00M","3.01%"
"19-05-2023","1,072.15","1,056.55","1,078.75","1,049.00","2.62M","2.24%"
"18-05-2023","1,048.70","1,059.00","1,059.95","1,045.05","909.92K","-0.52%"
"17-05-2023","1,054.15","1,058.00","1,066.40","1,039.00","2.80M","-0.29%"
"16-05-2023","1,057.20","1,069.90","1,071.80","1,053.00","1.34M","-0.68%"
"15-05-2023","1,064.45","1,046.00","1,069.90","1,042.00","2.12M","1.73%"
"12-05-2023","1,046.35","1,044.05","1,053.50","1,034.05","1.14M","0.22%"
"11-05-2023","1,044.05","1,055.00","1,058.80","1,042.95","1.45M","-0.20%"
"10-05-2023","1,046.15","1,048.00","1,051.00","1,038.15","1.19M","-0.16%"
"09-05-2023","1,047.80","1,048.40","1,051.45","1,039.85","1.75M","0.43%"
"08-05-2023","1,043.35","1,040.95","1,047.00","1,035.30","1.49M","0.67%"
"05-05-2023","1,036.40","1,046.00","1,050.70","1,031.55","1.22M","-0.87%"
"04-05-2023","1,045.45","1,033.00","1,047.05","1,028.85","1.74M","0.56%"
"03-05-2023","1,039.60","1,039.90","1,050.75","1,038.25","2.22M","-1.31%"
"02-05-2023","1,053.45","1,020.40","1,065.80","1,020.40","4.76M","2.91%"
"28-04-2023","1,023.70","981.95","1,026.70","981.05","5.15M","2.05%"
"27-04-2023","1,003.15","999.00","1,008.65","993.00","3.54M","0.69%"
"26-04-2023","996.30","997.00","1,002.50","992.70","1.59M","-0.07%"
"25-04-2023","997.00","1,006.00","1,006.10","994.40","1.98M","-0.90%"
"24-04-2023","1,006.10","1,002.00","1,007.45","991.00","1.63M","0.74%"
"21-04-2023","998.75","1,014.30","1,019.60","993.85","4.27M","-2.26%"
"20-04-2023","1,021.80","1,015.10","1,023.80","1,010.05","1.25M","0.78%"
"19-04-2023","1,013.90","1,025.20","1,029.00","1,010.00","1.95M","-1.10%"
"18-04-2023","1,025.20","1,034.80","1,037.75","1,011.00","2.74M","-0.46%"
"17-04-2023","1,029.95","1,035.00","1,038.00","1,002.00","4.35M","-5.24%"
"13-04-2023","1,086.85","1,100.25","1,100.25","1,076.00","2.73M","-2.08%"
"12-04-2023","1,109.90","1,103.00","1,113.50","1,090.80","1.38M","1.06%"
"11-04-2023","1,098.25","1,108.00","1,117.00","1,092.40","1.38M","-0.81%"
"10-04-2023","1,107.25","1,096.35","1,111.75","1,090.85","940.83K","1.33%"
"06-04-2023","1,092.75","1,104.00","1,104.95","1,083.00","1.36M","-0.97%"
"05-04-2023","1,103.50","1,102.00","1,115.00","1,098.60","1.95M","0.03%"
"03-04-2023","1,103.20","1,104.60","1,105.00","1,085.10","1.51M","0.12%"
"31-03-2023","1,101.85","1,095.00","1,106.00","1,091.45","2.28M","1.92%"
"29-03-2023","1,081.10","1,075.70","1,087.40","1,065.10","1.64M","1.01%"
"28-03-2023","1,070.30","1,099.00","1,104.60","1,066.20","2.43M","-2.96%"
"27-03-2023","1,103.00","1,090.10","1,113.65","1,090.10","1.46M","0.10%"
"24-03-2023","1,101.95","1,105.00","1,118.00","1,096.65","1.94M","0.23%"
"23-03-2023","1,099.45","1,087.10","1,112.00","1,087.10","1.72M","-0.01%"
"22-03-2023","1,099.60","1,097.00","1,106.30","1,093.55","1.75M","0.36%"
"21-03-2023","1,095.65","1,104.95","1,109.85","1,086.45","3.35M","-1.20%"
"20-03-2023","1,109.00","1,136.80","1,136.80","1,096.00","4.01M","-1.61%"
"17-03-2023","1,127.15","1,123.35","1,132.50","1,114.20","2.51M","0.84%"
"16-03-2023","1,117.75","1,106.00","1,122.60","1,101.05","2.40M","0.30%"
"15-03-2023","1,114.40","1,124.90","1,132.20","1,110.55","2.58M","-0.08%"
"14-03-2023","1,115.30","1,128.00","1,138.25","1,098.40","4.33M","-1.63%"
"13-03-2023","1,133.80","1,125.00","1,164.70","1,125.00","13.08M","6.84%"
"10-03-2023","1,061.25","1,045.00","1,062.95","1,041.05","1.40M","0.12%"
"09-03-2023","1,060.00","1,082.00","1,083.35","1,057.35","2.55M","-1.70%"
"08-03-2023","1,078.30","1,080.00","1,088.40","1,069.60","2.23M","-1.08%"
"06-03-2023","1,090.05","1,092.00","1,096.00","1,085.00","2.08M","0.45%"
"03-03-2023","1,085.15","1,118.00","1,119.60","1,082.45","2.39M","-2.22%"
"02-03-2023","1,109.80","1,120.00","1,124.00","1,105.00","1.84M","-1.52%"
"01-03-2023","1,126.90","1,100.25","1,129.00","1,097.00","2.08M","2.42%"
"28-02-2023","1,100.25","1,118.00","1,135.50","1,096.75","3.89M","-1.23%"
"27-02-2023","1,113.95","1,109.00","1,118.25","1,096.85","2.25M","-0.45%"
"24-02-2023","1,119.00","1,137.00","1,141.00","1,116.00","1.91M","-0.87%"
"23-02-2023","1,128.80","1,127.00","1,149.50","1,124.05","2.58M","0.28%"
"22-02-2023","1,125.70","1,122.00","1,134.25","1,118.00","2.67M","-0.77%"
"21-02-2023","1,134.45","1,146.00","1,151.95","1,131.05","3.49M","-0.85%"
"20-02-2023","1,144.20","1,129.50","1,156.85","1,120.00","4.59M","1.33%"
"17-02-2023","1,129.20","1,108.10","1,139.00","1,108.10","5.33M","-0.09%"
"16-02-2023","1,130.25","1,075.00","1,141.05","1,074.05","14.42M","5.49%"
"15-02-2023","1,071.40","1,014.90","1,075.00","1,008.30","6.71M","5.86%"
"14-02-2023","1,012.05","1,006.05","1,025.70","1,005.75","2.44M","0.95%"
"13-02-2023","1,002.50","1,015.00","1,017.80","1,000.50","1.68M","-1.46%"
"10-02-2023","1,017.35","1,011.55","1,021.60","1,004.10","1.12M","0.13%"
"09-02-2023","1,016.00","1,011.05","1,017.70","1,002.60","1.78M","0.49%"
"08-02-2023","1,011.05","1,007.50","1,021.15","1,004.35","2.61M","0.86%"
"07-02-2023","1,002.45","1,005.00","1,008.45","997.00","1.70M","-0.29%"
"06-02-2023","1,005.35","1,006.00","1,016.40","997.00","2.00M","-0.59%"
"03-02-2023","1,011.30","1,024.45","1,026.90","1,003.00","2.98M","-0.53%"
"02-02-2023","1,016.65","1,027.30","1,044.25","1,011.10","3.86M","-0.69%"
"01-02-2023","1,023.75","1,018.05","1,034.50","1,003.30","1.94M","0.86%"
"31-01-2023","1,015.00","1,025.00","1,028.85","996.05","5.80M","-2.04%"
"30-01-2023","1,036.10","1,030.10","1,047.95","1,018.40","2.65M","0.58%"
"27-01-2023","1,030.10","1,051.00","1,057.65","1,021.50","1.65M","-2.00%"
"25-01-2023","1,051.15","1,065.00","1,067.70","1,049.00","1.05M","-1.82%"
"24-01-2023","1,070.60","1,070.00","1,077.30","1,065.30","1.58M","0.50%"
"23-01-2023","1,065.30","1,053.50","1,069.60","1,047.25","1.34M","1.80%"
"20-01-2023","1,046.50","1,052.50","1,057.50","1,041.85","1.16M","-0.65%"
"19-01-2023","1,053.30","1,043.90","1,054.00","1,040.10","1.77M","0.47%"
"18-01-2023","1,048.35","1,046.05","1,051.50","1,043.50","1.14M","0.22%"
"17-01-2023","1,046.05","1,034.00","1,050.00","1,030.90","2.47M","1.12%"
"16-01-2023","1,034.45","1,008.20","1,035.75","1,003.25","4.29M","3.12%"
"13-01-2023","1,003.15","1,004.45","1,009.00","986.30","2.84M","0.16%"
"12-01-2023","1,001.55","1,010.00","1,013.50","997.30","1.95M","-0.48%"
"11-01-2023","1,006.35","1,008.45","1,016.95","1,003.25","1.29M","0.37%"
"10-01-2023","1,002.65","1,013.00","1,014.05","999.05","1.41M","-1.24%"
"09-01-2023","1,015.25","997.95","1,021.00","995.40","2.19M","2.95%"
"06-01-2023","986.15","1,009.50","1,011.65","985.00","2.35M","-2.52%"
"05-01-2023","1,011.65","1,021.00","1,024.95","1,004.50","1.38M","-0.85%"
"04-01-2023","1,020.30","1,023.80","1,029.35","1,012.10","1.70M","-0.34%"
"03-01-2023","1,023.80","1,013.00","1,024.80","1,008.05","1.44M","1.42%"
"02-01-2023","1,009.50","1,017.90","1,021.85","1,005.20","1.35M","-0.68%"
"30-12-2022","1,016.40","1,022.75","1,027.65","1,015.00","1.32M","0.32%"
"29-12-2022","1,013.20","1,010.00","1,015.70","1,007.00","1.98M","-0.30%"
"28-12-2022","1,016.25","1,005.30","1,019.40","1,002.20","1.08M","0.66%"
"27-12-2022","1,009.55","1,009.70","1,012.60","993.20","1.62M","0.85%"
"26-12-2022","1,001.00","1,000.35","1,006.50","993.00","966.42K","0.53%"
"23-12-2022","995.75","1,005.05","1,015.50","993.00","1.50M","-1.98%"
"22-12-2022","1,015.85","1,030.00","1,035.00","1,012.60","1.93M","-0.99%"
"21-12-2022","1,026.05","1,024.50","1,030.55","1,020.25","2.04M","0.80%"
"20-12-2022","1,017.95","1,025.00","1,025.00","1,004.00","2.15M","-0.85%"
"19-12-2022","1,026.70","1,019.95","1,028.10","1,009.75","1.53M","0.58%"
"16-12-2022","1,020.80","1,015.00","1,033.50","1,011.00","2.99M","-0.19%"
"15-12-2022","1,022.75","1,060.00","1,060.00","1,020.25","5.18M","-3.98%"
"14-12-2022","1,065.10","1,051.00","1,068.05","1,051.00","1.98M","1.85%"
"13-12-2022","1,045.75","1,039.85","1,047.45","1,030.15","1.98M","1.32%"
"12-12-2022","1,032.10","1,034.00","1,044.40","1,021.80","1.69M","-0.31%"
"09-12-2022","1,035.30","1,073.95","1,075.70","1,030.20","3.14M","-3.62%"
"08-12-2022","1,074.15","1,078.10","1,082.40","1,070.30","1.11M","-0.36%"
"07-12-2022","1,078.05","1,086.00","1,087.30","1,074.20","1.48M","-0.99%"
"06-12-2022","1,088.80","1,089.00","1,096.15","1,080.05","1.84M","-1.00%"
"05-12-2022","1,099.75","1,120.00","1,120.00","1,096.25","2.76M","-1.35%"
"02-12-2022","1,114.75","1,101.50","1,116.30","1,100.05","3.42M","1.20%"
"01-12-2022","1,101.50","1,091.40","1,107.95","1,088.15","4.26M","2.27%"
"30-11-2022","1,077.00","1,074.75","1,082.00","1,063.20","3.91M","0.23%"
"29-11-2022","1,074.55","1,076.10","1,085.45","1,072.80","1.23M","-0.25%"
"28-11-2022","1,077.20","1,075.00","1,091.00","1,071.40","1.75M","-0.27%"
"25-11-2022","1,080.15","1,070.00","1,082.90","1,060.00","1.94M","1.01%"
"24-11-2022","1,069.30","1,049.30","1,071.00","1,046.00","2.21M","2.42%"
"23-11-2022","1,044.05","1,055.95","1,058.65","1,041.35","1.70M","-0.63%"
"22-11-2022","1,050.65","1,042.60","1,052.90","1,036.05","1.70M","0.77%"
"21-11-2022","1,042.60","1,055.10","1,057.90","1,037.80","1.48M","-1.72%"
"18-11-2022","1,060.85","1,060.00","1,065.00","1,046.00","1.62M","0.22%"
"17-11-2022","1,058.55","1,060.00","1,061.85","1,047.30","2.09M","-0.78%"
"16-11-2022","1,066.85","1,066.00","1,075.00","1,059.00","2.34M","-0.01%"
"15-11-2022","1,066.95","1,065.00","1,070.50","1,050.00","1.58M","0.15%"
"14-11-2022","1,065.35","1,062.00","1,074.45","1,055.45","2.23M","0.63%"
"11-11-2022","1,058.70","1,049.00","1,066.00","1,046.20","5.30M","3.68%"
"10-11-2022","1,021.10","1,015.00","1,034.00","1,005.25","3.29M","-0.74%"
"09-11-2022","1,028.70","1,047.00","1,048.95","1,025.05","2.70M","-0.66%"
"07-11-2022","1,035.50","1,040.86","1,049.65","1,026.60","2.59M","-0.01%"
"04-11-2022","1,035.65","1,035.01","1,040.71","1,021.00","2.53M","0.08%"
"03-11-2022","1,034.86","1,051.72","1,052.85","1,032.21","3.46M","-2.69%"
"02-11-2022","1,063.51","1,052.70","1,079.93","1,048.13","4.10M","1.04%"
"01-11-2022","1,052.60","1,050.73","1,061.55","1,029.26","4.71M","0.71%"
"31-10-2022","1,045.23","1,035.25","1,059.88","1,035.01","2.63M","1.38%"
"28-10-2022","1,031.03","1,062.53","1,062.53","1,027.19","1.54M","-2.50%"
"27-10-2022","1,057.47","1,074.62","1,079.24","1,048.92","2.34M","-0.61%"
