"Date","Price","Open","High","Low","Vol.","Change %"
"23-12-2020","497.85","491.08","500.11","489.21","13.33M","1.38%"
"22-12-2020","491.08","484.90","495.69","476.60","21.63M","1.91%"
"21-12-2020","481.85","498.15","501.78","471.30","15.54M","-3.87%"
"18-12-2020","501.24","504.43","505.41","495.74","11.00M","-0.86%"
"17-12-2020","505.61","507.47","512.87","502.56","20.02M","-0.21%"
"16-12-2020","506.69","494.91","509.24","492.85","17.71M","2.38%"
"15-12-2020","494.91","496.53","497.46","488.92","13.32M","0.23%"
"14-12-2020","493.78","497.66","502.56","491.91","14.15M","-0.27%"
"11-12-2020","495.10","499.13","499.13","488.14","14.02M","-0.15%"
"10-12-2020","495.84","492.26","499.37","484.99","13.44M","0.42%"
"09-12-2020","493.78","495.60","497.56","489.90","11.83M","-0.11%"
"08-12-2020","494.32","504.53","506.74","490.44","19.66M","-1.05%"
"07-12-2020","499.57","488.82","501.09","485.48","22.54M","3.08%"
"04-12-2020","484.65","477.88","488.63","474.49","31.62M","2.89%"
"03-12-2020","471.06","478.12","480.14","465.27","20.09M","-1.03%"
"02-12-2020","475.96","472.14","478.91","465.31","20.95M","1.14%"
"01-12-2020","470.61","459.13","473.61","452.01","18.53M","3.50%"
"27-11-2020","454.71","459.67","463.94","453.49","18.49M","-1.10%"
"26-11-2020","459.77","460.06","460.99","451.62","11.54M","0.93%"
"25-11-2020","455.55","467.72","469.09","450.20","14.50M","-2.14%"
"24-11-2020","465.51","469.58","472.38","462.52","9.35M","-0.63%"
"23-11-2020","468.45","477.78","477.78","466.34","10.19M","-1.33%"
"20-11-2020","474.79","461.83","476.99","456.77","12.09M","3.23%"
"19-11-2020","459.92","467.23","472.58","458.39","11.54M","-2.06%"
"18-11-2020","469.58","475.03","476.06","462.42","10.50M","-1.27%"
"17-11-2020","475.62","481.85","485.83","472.38","19.05M","1.85%"
"13-11-2020","466.98","468.21","469.19","461.34","8.43M","-0.85%"
"12-11-2020","471.01","468.06","474.30","466.30","14.79M","0.26%"
"11-11-2020","469.78","459.33","472.48","455.50","16.03M","2.62%"
"10-11-2020","457.80","465.27","465.41","456.43","9.80M","-1.14%"
"09-11-2020","463.11","447.89","466.00","444.21","24.95M","4.87%"
"06-11-2020","441.61","448.58","451.87","440.48","12.20M","-1.62%"
"05-11-2020","448.87","448.58","453.39","444.26","9.41M","0.94%"
"04-11-2020","444.70","444.65","447.15","438.91","10.19M","-0.34%"
"03-11-2020","446.22","449.56","452.21","439.20","16.34M","-0.61%"
"02-11-2020","448.97","426.98","451.52","426.98","28.70M","5.45%"
"30-10-2020","425.76","446.52","446.52","422.57","23.48M","-3.78%"
"29-10-2020","442.49","439.45","448.68","436.80","25.54M","-0.23%"
"28-10-2020","443.52","437.78","479.01","433.85","125.91M","4.27%"
"27-10-2020","425.36","426.05","430.81","419.62","13.02M","-0.16%"
"26-10-2020","426.05","426.35","431.35","420.11","11.96M","-0.08%"
"23-10-2020","426.39","426.89","429.54","419.42","18.51M","0.87%"
"22-10-2020","422.71","411.28","424.38","410.30","27.01M","2.78%"
"21-10-2020","411.28","398.22","412.46","396.11","23.93M","3.46%"
"20-10-2020","397.54","390.37","405.58","389.64","26.40M","1.84%"
"19-10-2020","390.37","396.11","397.19","386.74","17.24M","-0.98%"
"16-10-2020","394.25","397.00","399.79","391.01","23.79M","0.61%"
"15-10-2020","391.84","405.78","407.84","387.72","28.38M","-3.40%"
"14-10-2020","405.63","408.73","411.77","403.72","14.37M","-0.49%"
"13-10-2020","407.65","413.39","419.62","405.49","28.30M","0.06%"
"12-10-2020","407.40","420.11","422.66","404.26","14.33M","-2.39%"
"09-10-2020","417.36","420.11","426.98","415.50","20.95M","0.18%"
"08-10-2020","416.63","418.15","427.47","411.38","17.02M","0.47%"
"07-10-2020","414.67","419.92","423.79","413.34","10.39M","-1.01%"
"06-10-2020","418.89","419.13","422.08","415.30","11.08M","0.54%"
"05-10-2020","416.63","424.38","429.44","415.20","15.28M","-1.83%"
"01-10-2020","424.38","418.15","426.59","415.84","13.59M","2.71%"
"30-09-2020","413.19","429.93","432.28","410.44","27.69M","-3.36%"
"29-09-2020","427.57","435.82","436.36","421.58","18.19M","-1.81%"
"28-09-2020","435.47","437.78","439.40","426.05","21.45M","0.91%"
"25-09-2020","431.55","417.17","436.75","414.37","34.23M","4.85%"
"24-09-2020","411.57","417.41","425.51","408.48","36.46M","-3.34%"
"23-09-2020","425.81","458.39","458.39","416.09","86.81M","-7.89%"
"22-09-2020","462.27","459.87","469.68","452.50","18.95M","0.68%"
"21-09-2020","459.13","486.86","486.86","452.75","23.16M","-5.42%"
"18-09-2020","485.44","474.10","488.48","466.54","55.83M","3.25%"
"17-09-2020","470.17","471.15","473.46","465.27","13.75M","-0.57%"
"16-09-2020","472.87","478.02","481.66","471.69","13.38M","-0.78%"
"15-09-2020","476.60","466.39","478.66","461.39","31.44M","2.42%"
"14-09-2020","465.36","486.86","488.09","459.67","53.03M","-3.57%"
"11-09-2020","482.59","490.10","493.19","479.55","15.89M","-1.15%"
"10-09-2020","488.18","498.64","498.64","482.15","21.40M","-1.37%"
"09-09-2020","494.96","484.16","497.31","482.05","32.07M","1.23%"
"08-09-2020","488.92","506.49","507.33","484.90","33.75M","-3.37%"
"07-09-2020","505.95","515.33","518.27","500.90","16.45M","-1.47%"
"04-09-2020","513.51","521.71","528.09","509.93","28.61M","-2.76%"
"03-09-2020","528.09","540.40","542.71","525.78","25.08M","-2.28%"
"02-09-2020","540.40","539.86","548.70","535.05","35.68M","0.79%"
"01-09-2020","536.18","507.96","545.21","504.72","75.73M","6.46%"
"31-08-2020","503.64","508.95","512.67","499.18","190.36M","-1.98%"
"28-08-2020","513.80","502.66","519.79","502.66","22.22M","2.41%"
"27-08-2020","501.73","504.92","508.95","498.64","22.28M","-0.65%"
"26-08-2020","505.02","518.66","518.66","502.56","26.39M","-2.68%"
"25-08-2020","518.91","524.65","525.78","516.31","19.88M","0.33%"
"24-08-2020","517.19","508.36","522.59","498.83","29.71M","1.28%"
"21-08-2020","510.66","520.04","520.04","506.49","22.25M","-1.01%"
"20-08-2020","515.86","521.21","523.77","513.07","13.69M","-1.92%"
"19-08-2020","525.97","519.25","529.95","517.39","17.40M","1.81%"
"18-08-2020","516.60","512.43","519.35","510.56","13.77M","0.94%"
"17-08-2020","511.79","520.77","522.69","508.55","19.37M","-1.36%"
"14-08-2020","518.86","532.85","532.85","515.33","18.55M","-1.26%"
"13-08-2020","525.48","524.16","538.20","514.59","37.47M","-2.25%"
"12-08-2020","537.61","539.86","550.91","535.30","12.61M","-0.62%"
"11-08-2020","540.94","547.72","550.17","540.06","8.29M","-1.39%"
"10-08-2020","548.55","553.90","554.59","544.58","9.59M","-0.35%"
"07-08-2020","550.47","545.75","553.02","541.88","7.35M","0.99%"
"06-08-2020","545.07","551.35","551.35","542.47","10.62M","-0.65%"
"05-08-2020","548.65","541.83","550.17","536.48","12.92M","1.81%"
"04-08-2020","538.88","537.90","543.15","535.79","12.04M","0.30%"
"03-08-2020","537.26","544.28","546.24","536.33","9.39M","-1.35%"
"31-07-2020","544.63","540.75","548.99","536.23","13.92M","0.39%"
"30-07-2020","542.51","565.39","569.75","533.04","45.33M","-2.38%"
"29-07-2020","555.77","554.83","558.66","549.92","9.98M","0.28%"
"28-07-2020","554.20","548.21","563.67","545.07","14.21M","0.91%"
"27-07-2020","549.19","547.91","553.36","534.12","10.90M","0.01%"
"24-07-2020","549.14","554.59","556.94","545.16","9.96M","-1.37%"
"23-07-2020","556.75","559.49","565.14","553.61","9.72M","-0.34%"
"22-07-2020","558.66","557.53","564.89","552.43","11.03M","0.25%"
"21-07-2020","557.29","569.31","573.04","555.91","12.01M","-1.39%"
"20-07-2020","565.14","560.48","571.77","557.14","9.79M","1.59%"
"17-07-2020","556.30","552.72","563.32","551.40","12.19M","0.71%"
"16-07-2020","552.38","555.47","555.77","543.10","11.53M","-0.15%"
"15-07-2020","553.21","578.10","578.10","549.34","20.06M","-4.37%"
"14-07-2020","578.49","573.73","585.80","567.89","32.94M","0.43%"
"13-07-2020","575.99","563.91","578.15","559.49","16.66M","2.11%"
"10-07-2020","564.11","558.61","568.33","555.23","13.53M","1.06%"
"09-07-2020","558.17","553.61","559.74","549.97","8.61M","1.31%"
"08-07-2020","550.96","561.46","563.42","548.70","9.58M","-1.03%"
"07-07-2020","556.70","568.33","571.86","555.62","12.76M","-1.64%"
"06-07-2020","565.97","576.77","578.44","564.45","16.12M","-0.83%"
"03-07-2020","570.73","551.45","572.70","550.27","21.01M","4.12%"
"02-07-2020","548.16","554.39","556.55","547.32","13.80M","-0.30%"
"01-07-2020","549.83","564.40","564.40","548.01","13.90M","0.05%"
"30-06-2020","549.53","561.46","566.37","547.13","13.18M","-1.28%"
"29-06-2020","556.65","548.60","558.47","541.04","13.16M","1.20%"
"26-06-2020","550.07","549.68","555.96","546.88","11.32M","0.25%"
"25-06-2020","548.70","543.69","553.31","539.86","15.88M","0.30%"
"24-06-2020","547.08","570.29","571.27","544.77","12.62M","-3.71%"
"23-06-2020","568.13","570.34","573.83","563.77","9.95M","-0.39%"
"22-06-2020","570.34","565.19","577.16","559.89","12.95M","1.49%"
"19-06-2020","561.95","551.54","567.54","550.66","41.93M","2.07%"
"18-06-2020","550.56","553.85","562.34","547.91","19.69M","-0.45%"
"17-06-2020","553.07","536.77","555.08","531.03","20.92M","3.40%"
"16-06-2020","534.86","547.72","548.99","527.10","19.43M","-1.05%"
"15-06-2020","540.55","545.75","553.36","538.88","13.84M","-1.68%"
"12-06-2020","549.78","530.05","551.64","530.05","19.23M","1.49%"
"11-06-2020","541.68","559.49","563.22","536.63","27.81M","-2.69%"
"10-06-2020","556.65","560.48","565.39","552.67","19.49M","-0.12%"
"09-06-2020","557.34","569.31","580.75","555.28","15.22M","-2.97%"
"08-06-2020","574.37","577.16","582.76","568.53","20.81M","0.14%"
"05-06-2020","573.58","573.24","579.13","556.99","48.77M","2.08%"
"04-06-2020","561.90","542.12","574.61","539.42","30.01M","3.77%"
"03-06-2020","541.48","557.53","557.83","539.13","29.78M","-1.16%"
"02-06-2020","547.82","552.62","561.75","545.85","32.57M","-0.17%"
"01-06-2020","548.75","548.70","551.30","540.01","40.03M","1.17%"
"29-05-2020","542.42","547.72","553.61","533.78","55.21M","-1.80%"
"28-05-2020","552.38","554.24","557.53","545.75","16.58M","-0.06%"
"27-05-2020","552.72","550.66","555.13","543.64","22.95M","0.69%"
"26-05-2020","548.94","561.46","565.83","547.28","77.93M","-5.72%"
"22-05-2020","582.27","586.00","586.39","576.18","11.63M","-0.23%"
"21-05-2020","583.59","579.62","593.36","574.61","20.67M","0.08%"
"20-05-2020","583.10","593.85","600.72","577.75","36.42M","-0.79%"
"19-05-2020","587.77","548.21","592.38","546.73","73.26M","11.29%"
"18-05-2020","528.13","546.64","548.70","525.34","21.99M","-2.90%"
"15-05-2020","543.89","533.48","546.64","529.46","14.76M","2.64%"
"14-05-2020","529.90","540.94","552.13","525.24","13.43M","-2.90%"
"13-05-2020","545.70","557.92","559.25","539.18","21.51M","-0.70%"
"12-05-2020","549.53","523.18","553.61","520.72","23.04M","4.41%"
"11-05-2020","526.32","523.23","538.39","522.29","14.49M","1.16%"
"08-05-2020","520.28","530.05","535.74","518.56","13.85M","0.38%"
"07-05-2020","518.32","535.30","535.30","514.78","15.82M","-3.29%"
"06-05-2020","535.94","521.95","541.29","520.28","26.07M","3.40%"
"05-05-2020","518.32","528.09","543.50","516.35","30.50M","-0.84%"
"04-05-2020","522.69","493.19","530.05","490.69","34.66M","3.54%"
"30-04-2020","504.82","493.83","506.44","486.07","20.17M","3.69%"
"29-04-2020","486.86","481.90","489.21","478.07","8.37M","2.13%"
"28-04-2020","476.70","488.28","488.28","475.18","11.73M","-1.70%"
"27-04-2020","484.95","488.87","493.78","482.05","10.07M","-0.04%"
"24-04-2020","485.14","485.78","489.80","475.52","12.16M","-0.35%"
"23-04-2020","486.86","492.60","497.95","482.00","12.77M","-1.08%"
"22-04-2020","492.16","506.49","507.52","482.98","18.45M","0.18%"
"21-04-2020","491.28","475.08","494.52","470.32","15.78M","2.08%"
"20-04-2020","481.26","498.34","498.34","477.93","11.69M","-2.42%"
"17-04-2020","493.19","501.58","503.05","489.02","16.43M","0.40%"
"16-04-2020","491.23","490.79","503.55","488.18","17.40M","-1.97%"
"15-04-2020","501.09","524.11","526.07","495.74","26.28M","-0.33%"
"13-04-2020","502.76","481.95","511.30","481.95","24.42M","4.81%"
"09-04-2020","479.69","462.32","483.23","462.32","11.96M","5.86%"
"08-04-2020","453.14","465.61","482.05","444.65","13.64M","-1.82%"
"07-04-2020","461.54","425.17","476.80","425.17","15.55M","10.91%"
"03-04-2020","416.14","424.04","424.04","407.94","14.42M","0.62%"
"01-04-2020","413.58","431.89","431.89","404.80","9.65M","-4.43%"
"31-03-2020","432.77","432.87","438.76","416.19","17.06M","2.29%"
"30-03-2020","423.11","435.67","441.02","420.11","10.21M","-3.99%"
"27-03-2020","440.68","462.02","466.05","429.44","16.38M","-4.62%"
"26-03-2020","462.02","418.64","484.36","412.51","22.30M","9.69%"
"25-03-2020","421.19","399.06","430.17","398.13","14.09M","6.20%"
"24-03-2020","396.60","403.33","429.78","392.78","12.96M","-0.81%"
"23-03-2020","399.84","408.73","437.49","392.14","14.91M","-11.95%"
"20-03-2020","454.12","436.80","463.30","428.60","19.76M","4.02%"
"19-03-2020","436.55","408.77","443.33","355.08","24.02M","4.51%"
"18-03-2020","417.71","451.52","469.98","399.94","29.36M","-6.41%"
"17-03-2020","446.32","456.43","472.14","436.16","12.63M","-2.17%"
"16-03-2020","456.23","463.55","483.86","447.74","14.94M","-5.50%"
"13-03-2020","482.79","445.44","499.67","412.26","24.25M","5.79%"
"12-03-2020","456.38","469.68","472.63","450.74","14.47M","-5.84%"
"11-03-2020","484.70","478.02","499.13","478.02","21.40M","-0.49%"
"09-03-2020","487.11","500.60","502.56","482.00","15.66M","-4.41%"
"06-03-2020","509.58","508.21","514.00","502.02","9.50M","-1.47%"
"05-03-2020","517.19","513.16","520.92","507.13","14.35M","1.96%"
"04-03-2020","507.23","515.33","522.98","498.05","18.07M","-0.78%"
"03-03-2020","511.20","514.34","523.52","504.67","10.56M","0.47%"
"02-03-2020","508.80","524.16","526.12","502.42","10.10M","-0.98%"
"28-02-2020","513.85","515.23","518.66","504.04","16.93M","-1.53%"
"27-02-2020","521.85","524.85","525.97","517.29","11.38M","-0.80%"
"26-02-2020","526.07","522.88","529.46","510.71","18.97M","0.13%"
"25-02-2020","525.39","523.18","528.04","521.16","9.80M","1.01%"
"24-02-2020","520.13","532.01","532.06","517.39","9.83M","-2.88%"
"20-02-2020","535.54","533.68","541.83","528.67","16.01M","0.40%"
"19-02-2020","533.39","538.98","543.40","528.82","22.09M","-0.88%"
"18-02-2020","538.15","552.97","558.37","527.40","21.87M","-2.94%"
"17-02-2020","554.44","554.54","558.22","546.24","23.35M","-0.03%"
"14-02-2020","554.59","534.86","557.09","524.40","37.52M","4.64%"
"13-02-2020","530.00","529.75","532.75","521.95","5.73M","0.06%"
"12-02-2020","529.66","526.12","532.35","525.14","5.16M","0.99%"
"11-02-2020","524.45","529.56","534.61","522.93","6.62M","-0.82%"
"10-02-2020","528.77","530.24","533.63","526.22","8.57M","-0.14%"
"07-02-2020","529.51","538.78","538.88","528.33","8.97M","-1.34%"
"06-02-2020","536.72","525.19","542.61","524.26","17.18M","2.52%"
"05-02-2020","523.52","508.45","527.59","506.29","30.65M","2.78%"
"04-02-2020","509.34","504.53","512.97","494.17","14.65M","1.74%"
"03-02-2020","500.65","486.91","503.89","486.91","15.21M","0.69%"
"01-02-2020","497.20","493.40","500.60","483.40","5.75M","2.03%"
"31-01-2020","487.30","484.11","490.20","478.02","18.36M","1.36%"
"30-01-2020","480.77","482.93","483.82","471.25","15.34M","-0.09%"
"29-01-2020","481.21","484.01","492.16","479.25","20.04M","-0.20%"
"28-01-2020","482.20","504.87","504.92","477.14","31.67M","-4.50%"
"27-01-2020","504.92","511.55","514.44","502.47","11.86M","-1.88%"
"24-01-2020","514.59","510.91","517.63","504.67","23.82M","0.11%"
"23-01-2020","514.00","505.51","516.31","502.91","15.77M","1.78%"
"22-01-2020","505.02","505.26","514.10","497.36","20.29M","0.54%"
"21-01-2020","502.32","500.60","505.51","495.10","65.20M","0.60%"
"20-01-2020","499.33","489.80","503.25","485.14","45.30M","1.73%"
"17-01-2020","490.83","466.34","494.52","466.34","61.92M","5.52%"
"16-01-2020","465.17","460.55","468.16","459.38","16.29M","1.29%"
"15-01-2020","459.23","460.85","463.30","456.43","10.88M","-0.32%"
"14-01-2020","460.70","460.26","463.94","458.00","8.24M","0.10%"
"13-01-2020","460.26","450.54","461.63","445.88","15.21M","2.60%"
"10-01-2020","448.58","456.23","457.36","445.83","37.73M","-0.67%"
"09-01-2020","451.62","459.77","466.20","446.91","18.18M","0.27%"
"08-01-2020","450.39","434.44","452.26","432.23","14.12M","3.09%"
"07-01-2020","436.90","443.67","446.91","434.93","4.35M","-1.01%"
"06-01-2020","441.36","445.54","449.02","436.46","7.54M","-1.20%"
"03-01-2020","446.71","447.30","450.74","443.18","5.15M","-0.02%"
"02-01-2020","446.81","445.73","450.93","445.14","4.93M","0.42%"
"01-01-2020","444.95","447.64","452.01","441.46","5.16M","-0.55%"
"31-12-2019","447.40","451.52","453.98","446.12","5.21M","-1.02%"
"30-12-2019","452.01","451.52","456.14","446.71","12.14M","1.19%"
"27-12-2019","446.71","440.73","448.63","440.73","6.00M","1.69%"
"26-12-2019","439.30","446.91","448.09","437.78","6.00M","-2.10%"
"24-12-2019","448.73","446.12","451.52","444.06","6.97M","0.52%"
"23-12-2019","446.42","440.77","450.69","438.22","10.63M","0.22%"
"20-12-2019","445.44","441.61","451.92","437.49","21.69M","0.97%"
"19-12-2019","441.17","427.96","448.38","422.32","14.24M","2.54%"
"18-12-2019","430.22","438.76","438.86","426.15","17.99M","-0.37%"
"17-12-2019","431.84","416.92","433.36","409.90","23.42M","4.29%"
"16-12-2019","414.08","422.47","423.11","412.70","7.09M","-1.39%"
"13-12-2019","419.92","431.89","432.58","418.15","13.32M","-2.47%"
"12-12-2019","430.57","434.74","435.67","428.46","7.53M","-0.93%"
"11-12-2019","434.59","436.31","440.77","432.48","6.93M","-0.95%"
"10-12-2019","438.76","437.24","442.69","435.08","7.27M","0.26%"
"09-12-2019","437.63","439.35","443.28","433.56","8.01M","0.22%"
"06-12-2019","436.65","443.57","444.06","434.69","11.63M","-0.56%"
"05-12-2019","439.11","454.76","455.06","437.14","17.64M","-3.05%"
"04-12-2019","452.90","452.36","456.23","446.32","16.85M","0.50%"
"03-12-2019","450.64","454.27","456.48","437.04","24.32M","0.11%"
"02-12-2019","450.15","462.47","476.65","446.66","56.78M","3.65%"
"29-11-2019","434.30","431.50","441.36","427.13","20.39M","1.33%"
"28-11-2019","428.60","425.36","435.72","420.60","22.35M","0.76%"
"27-11-2019","425.36","425.51","428.95","418.54","13.59M","0.23%"
"26-11-2019","424.38","436.80","438.76","421.98","23.91M","-4.22%"
"25-11-2019","443.08","413.58","447.25","413.58","34.11M","7.31%"
"22-11-2019","412.90","415.20","422.03","409.32","17.09M","-1.33%"
"21-11-2019","418.44","434.35","434.35","414.42","22.60M","-2.52%"
"20-11-2019","429.24","440.04","444.60","425.12","56.69M","-0.47%"
"19-11-2019","431.25","419.03","437.44","413.68","63.97M","7.37%"
"18-11-2019","401.66","388.70","412.80","384.87","43.46M","4.11%"
"15-11-2019","385.81","351.26","391.16","350.67","56.21M","8.43%"
"14-11-2019","355.82","351.30","360.33","343.84","21.49M","-1.66%"
"13-11-2019","361.81","365.24","366.52","359.40","6.54M","-0.78%"
"11-11-2019","364.65","364.41","367.06","361.46","2.83M","0.64%"
"08-11-2019","362.35","363.18","368.92","359.84","6.09M","-0.70%"
"07-11-2019","364.90","367.89","368.58","362.25","4.91M","0.08%"
"06-11-2019","364.61","377.90","378.30","363.43","8.34M","-3.26%"
"05-11-2019","376.87","370.05","378.40","367.65","6.77M","1.57%"
"04-11-2019","371.03","371.28","374.67","367.11","7.76M","1.33%"
"01-11-2019","366.17","356.65","369.46","356.65","13.94M","-0.32%"
"31-10-2019","367.35","359.94","369.86","357.05","13.03M","1.71%"
"30-10-2019","361.17","357.59","364.51","354.00","17.19M","2.24%"
"29-10-2019","353.27","356.31","358.91","346.59","36.91M","-5.32%"
"27-10-2019","373.10","373.10","373.10","373.10","","1.32%"
"25-10-2019","368.24","363.08","371.43","355.92","28.28M","0.75%"
"24-10-2019","365.49","347.43","369.41","319.50","74.06M","3.33%"
"23-10-2019","353.71","366.62","371.03","348.46","13.59M","-3.68%"
"22-10-2019","367.21","374.76","389.19","360.43","11.57M","-2.45%"
"18-10-2019","376.43","377.86","379.28","373.49","4.05M","-0.61%"
"17-10-2019","378.74","377.90","380.36","372.06","4.88M","0.16%"
"16-10-2019","378.15","374.08","379.67","370.40","9.08M","0.42%"
"15-10-2019","376.58","382.81","384.73","374.52","8.75M","-2.52%"
"14-10-2019","386.30","377.36","389.68","373.24","10.93M","2.78%"
"11-10-2019","375.84","368.04","378.25","365.73","11.11M","1.50%"
"10-10-2019","370.30","356.21","377.90","355.33","48.56M","4.97%"
"09-10-2019","352.78","336.78","354.20","332.75","8.85M","5.23%"
"07-10-2019","335.26","331.77","340.36","330.89","3.57M","0.60%"
"04-10-2019","333.24","341.88","342.27","328.09","4.79M","-1.57%"
"03-10-2019","338.54","344.48","349.05","335.01","5.04M","-1.72%"
"01-10-2019","344.48","363.18","363.82","340.46","7.34M","-4.39%"
"30-09-2019","360.29","346.49","367.99","337.91","19.98M","5.14%"
"27-09-2019","342.67","337.66","348.36","333.00","3.42M","1.47%"
"26-09-2019","337.71","334.77","340.65","334.18","4.96M","0.70%"
"25-09-2019","335.35","342.62","344.48","331.77","4.70M","-2.01%"
"24-09-2019","342.23","341.59","345.51","339.04","4.81M","0.19%"
"23-09-2019","341.59","349.44","355.57","338.64","5.85M","-2.36%"
"20-09-2019","349.83","333.44","358.37","328.88","15.82M","5.57%"
"19-09-2019","331.38","332.16","336.24","328.53","11.89M","0.60%"
"18-09-2019","329.42","335.30","337.81","328.43","7.63M","-1.25%"
"17-09-2019","333.59","342.37","342.37","326.42","8.49M","-1.21%"
"16-09-2019","337.66","336.68","339.04","332.16","5.10M","0.28%"
"13-09-2019","336.73","341.19","343.26","334.62","5.01M","-1.29%"
"12-09-2019","341.14","351.80","351.80","340.36","5.64M","-2.13%"
"11-09-2019","348.56","355.08","355.28","344.73","4.90M","-0.38%"
"09-09-2019","349.88","344.48","350.81","343.11","3.78M","2.06%"
"06-09-2019","342.81","343.75","347.48","338.74","6.39M","0.45%"
"05-09-2019","341.29","338.64","342.91","334.67","3.33M","0.58%"
"04-09-2019","339.33","329.81","340.95","328.92","5.24M","2.63%"
"03-09-2019","330.64","339.13","339.57","329.32","4.31M","-4.66%"
"30-08-2019","346.80","345.00","349.60","338.75","4.77M","0.96%"
"29-08-2019","343.50","342.35","349.75","341.15","5.93M","-0.67%"
"28-08-2019","345.80","349.50","349.50","340.50","5.52M","-0.72%"
"27-08-2019","348.30","362.50","368.20","344.75","32.20M","-3.42%"
"26-08-2019","360.65","357.95","362.65","346.90","4.93M","1.19%"
"23-08-2019","356.40","354.00","358.95","350.50","4.59M","1.03%"
"22-08-2019","352.75","355.00","357.20","351.00","3.11M","-0.61%"
"21-08-2019","354.90","358.00","360.20","353.15","4.05M","-0.88%"
"20-08-2019","358.05","360.50","362.35","357.40","5.27M","-0.82%"
"19-08-2019","361.00","363.45","366.25","359.80","4.52M","-0.15%"
"16-08-2019","361.55","360.00","365.00","355.00","5.72M","0.10%"
"14-08-2019","361.20","355.00","363.85","347.30","7.67M","2.72%"
"13-08-2019","351.65","361.20","365.00","346.15","14.03M","-5.25%"
"09-08-2019","371.15","372.00","373.75","364.15","7.70M","-0.27%"
"08-08-2019","372.15","366.00","378.75","365.40","16.05M","1.65%"
"07-08-2019","366.10","368.00","372.95","362.50","12.52M","-0.64%"
"06-08-2019","368.45","354.10","375.40","354.10","17.02M","3.01%"
"05-08-2019","357.70","340.10","361.65","339.05","15.23M","4.12%"
"02-08-2019","343.55","332.00","354.95","327.20","28.06M","6.07%"
"01-08-2019","323.90","335.00","338.75","321.15","9.77M","-4.06%"
"31-07-2019","337.60","343.20","353.75","332.70","10.86M","-2.36%"
"30-07-2019","345.75","337.00","348.30","335.15","12.72M","3.35%"
"29-07-2019","334.55","334.70","336.45","328.10","4.98M","-0.10%"
"26-07-2019","334.90","338.00","338.90","328.20","5.00M","-1.21%"
"25-07-2019","339.00","335.00","343.45","334.55","7.46M","0.03%"
"24-07-2019","338.90","344.00","344.75","335.75","4.75M","-1.37%"
"23-07-2019","343.60","342.95","348.50","337.40","3.61M","0.31%"
"22-07-2019","342.55","339.00","343.50","335.60","3.06M","0.76%"
"19-07-2019","339.95","343.50","346.00","336.10","2.47M","-0.74%"
"18-07-2019","342.50","348.00","351.20","338.60","3.64M","-1.08%"
"17-07-2019","346.25","350.55","353.40","344.80","4.68M","-1.28%"
"16-07-2019","350.75","351.00","354.95","349.65","3.58M","0.04%"
"15-07-2019","350.60","357.60","359.40","349.15","3.46M","-1.54%"
"12-07-2019","356.10","360.80","360.80","354.15","4.66M","-1.29%"
"11-07-2019","360.75","358.25","362.40","356.30","3.45M","0.61%"
"10-07-2019","358.55","362.90","364.90","353.65","5.20M","-1.04%"
"09-07-2019","362.30","356.00","363.25","354.10","3.86M","1.66%"
"08-07-2019","356.40","362.00","364.40","354.45","3.48M","-2.30%"
"05-07-2019","364.80","362.75","371.15","360.50","6.75M","0.57%"
"04-07-2019","362.75","353.35","365.00","353.00","8.41M","2.70%"
"03-07-2019","353.20","352.90","356.50","349.75","8.32M","-0.11%"
"02-07-2019","353.60","349.00","354.50","347.35","3.75M","1.46%"
"01-07-2019","348.50","347.00","349.85","345.15","3.41M","0.53%"
"28-06-2019","346.65","348.40","350.00","342.50","8.58M","-0.57%"
"27-06-2019","348.65","347.25","350.85","340.90","12.90M","0.90%"
"26-06-2019","345.55","350.00","352.00","342.55","4.65M","-0.87%"
"25-06-2019","348.60","345.45","352.00","344.55","2.80M","1.01%"
"24-06-2019","345.10","345.15","348.55","343.50","3.25M","0.38%"
"21-06-2019","343.80","347.50","349.90","342.70","9.58M","-1.36%"
"20-06-2019","348.55","339.25","350.00","339.20","3.50M","2.18%"
"19-06-2019","341.10","346.50","348.00","334.30","3.93M","-1.17%"
"18-06-2019","345.15","345.40","347.35","341.20","4.89M","0.33%"
"17-06-2019","344.00","355.60","355.60","342.10","6.96M","-2.63%"
"14-06-2019","353.30","362.55","362.95","351.65","5.08M","-2.87%"
"13-06-2019","363.75","357.05","364.95","357.05","3.77M","1.07%"
"12-06-2019","359.90","362.40","362.40","357.10","2.82M","-0.92%"
"11-06-2019","363.25","363.00","366.95","358.25","5.56M","-0.06%"
"10-06-2019","363.45","354.80","364.65","353.65","5.88M","1.78%"
"07-06-2019","357.10","353.80","361.95","351.80","5.77M","0.93%"
"06-06-2019","353.80","352.80","355.95","348.50","10.32M","0.40%"
"04-06-2019","352.40","351.00","355.95","349.75","6.63M","-0.10%"
"03-06-2019","352.75","351.50","355.75","348.85","5.12M","1.13%"
"31-05-2019","348.80","349.00","352.40","344.45","10.83M","0.61%"
"30-05-2019","346.70","340.00","349.55","339.55","13.89M","2.33%"
"29-05-2019","338.80","343.80","345.15","337.85","4.50M","-1.97%"
"28-05-2019","345.60","348.75","351.70","341.70","8.48M","-1.12%"
"27-05-2019","349.50","349.70","351.90","346.35","3.93M","-1.05%"
